practice_id,role_id,r_a,
"""APO11.03""",13,,"""""APO11.03"""""
"""APO11.03""",14,R,"""""APO11.03"""""
"""APO11.03""",15,,"""""APO11.03"""""
"""APO11.03""",16,R,"""""APO11.03"""""
"""APO11.03""",17,R,"""""APO11.03"""""
"""APO11.03""",18,R,"""""APO11.03"""""
"""APO11.03""",19,R,"""""APO11.03"""""
"""APO11.03""",20,,"""""APO11.03"""""
"""APO11.03""",21,,"""""APO11.03"""""
"""APO11.03""",22,R,"""""APO11.03"""""
"""APO11.03""",23,R,"""""APO11.03"""""
"""APO11.03""",24,R,"""""APO11.03"""""
"""APO11.03""",25,R,"""""APO11.03"""""
"""APO11.03""",26,R,"""""APO11.03"""""
"""APO11.03""",27,R,"""""APO11.03"""""
"""APO11.03""",28,R,"""""APO11.03"""""
"""APO11.03""",29,,"""""APO11.03"""""
"""APO11.03""",30,R,"""""APO11.03"""""
"""APO11.03""",31,,"""""APO11.03"""""
"""APO11.03""",32,,"""""APO11.03"""""
"""APO11.03""",33,,"""""APO11.03"""""
"""APO11.04""",1,,"""""APO11.04"""""
"""APO11.04""",2,,"""""APO11.04"""""
"""APO11.04""",3,,"""""APO11.04"""""
"""APO11.04""",4,R,"""""APO11.04"""""
"""APO11.04""",5,,"""""APO11.04"""""
"""APO11.04""",6,,"""""APO11.04"""""
"""APO11.04""",7,,"""""APO11.04"""""
"""APO11.04""",8,R,"""""APO11.04"""""
"""APO11.04""",9,,"""""APO11.04"""""
"""APO11.04""",10,R,"""""APO11.04"""""
"""APO11.04""",11,,"""""APO11.04"""""
"""APO11.04""",12,,"""""APO11.04"""""
"""APO11.04""",13,,"""""APO11.04"""""
"""APO11.04""",14,R,"""""APO11.04"""""
"""APO11.04""",15,,"""""APO11.04"""""
"""APO11.04""",16,,"""""APO11.04"""""
"""APO11.04""",17,,"""""APO11.04"""""
"""APO11.04""",18,,"""""APO11.04"""""
"""APO11.04""",19,,"""""APO11.04"""""
"""APO11.04""",20,,"""""APO11.04"""""
"""APO11.04""",21,,"""""APO11.04"""""
"""APO11.04""",22,,"""""APO11.04"""""
"""APO11.04""",23,,"""""APO11.04"""""
"""APO11.04""",24,,"""""APO11.04"""""
"""APO11.04""",25,,"""""APO11.04"""""
"""APO11.04""",26,R,"""""APO11.04"""""
"""APO11.04""",27,,"""""APO11.04"""""
"""APO11.04""",28,,"""""APO11.04"""""
"""APO11.04""",29,,"""""APO11.04"""""
"""APO11.04""",30,,"""""APO11.04"""""
"""APO11.04""",31,,"""""APO11.04"""""
"""APO11.04""",32,,"""""APO11.04"""""
"""APO11.04""",33,,"""""APO11.04"""""
"""APO11.05""",1,,"""""APO11.05"""""
"""APO11.05""",2,,"""""APO11.05"""""
"""APO11.05""",3,,"""""APO11.05"""""
"""APO11.05""",4,,"""""APO11.05"""""
"""APO11.05""",5,,"""""APO11.05"""""
"""APO11.05""",6,,"""""APO11.05"""""
"""APO11.05""",7,,"""""APO11.05"""""
"""APO11.05""",8,,"""""APO11.05"""""
"""APO11.05""",9,,"""""APO11.05"""""
"""APO11.05""",10,,"""""APO11.05"""""
"""APO11.05""",11,,"""""APO11.05"""""
"""APO11.05""",12,,"""""APO11.05"""""
"""APO11.05""",13,,"""""APO11.05"""""
"""APO11.05""",14,R,"""""APO11.05"""""
"""APO11.05""",15,,"""""APO11.05"""""
"""APO11.05""",16,R,"""""APO11.05"""""
"""APO11.05""",17,R,"""""APO11.05"""""
"""APO11.05""",18,R,"""""APO11.05"""""
"""APO11.05""",19,,"""""APO11.05"""""
"""APO11.05""",20,,"""""APO11.05"""""
"""APO11.05""",21,,"""""APO11.05"""""
"""APO11.05""",22,R,"""""APO11.05"""""
"""APO11.05""",23,R,"""""APO11.05"""""
"""APO11.05""",24,R,"""""APO11.05"""""
"""APO11.05""",25,R,"""""APO11.05"""""
"""APO11.05""",26,R,"""""APO11.05"""""
"""APO11.05""",27,R,"""""APO11.05"""""
"""APO11.05""",28,R,"""""APO11.05"""""
"""APO11.05""",29,,"""""APO11.05"""""
"""APO11.05""",30,R,"""""APO11.05"""""
"""APO11.05""",31,,"""""APO11.05"""""
"""APO11.05""",32,,"""""APO11.05"""""
"""APO11.05""",33,,"""""APO11.05"""""
"""APO13.01""",1,,"""""APO13.01"""""
"""APO13.01""",2,,"""""APO13.01"""""
"""APO13.01""",3,,"""""APO13.01"""""
"""APO13.01""",4,,"""""APO13.01"""""
"""APO13.01""",5,,"""""APO13.01"""""
"""APO13.01""",6,R,"""""APO13.01"""""
"""APO13.01""",7,,"""""APO13.01"""""
"""APO13.01""",8,,"""""APO13.01"""""
"""APO13.01""",9,,"""""APO13.01"""""
"""APO13.01""",10,,"""""APO13.01"""""
"""APO13.01""",11,,"""""APO13.01"""""
"""APO13.01""",12,R,"""""APO13.01"""""
"""APO13.01""",13,A,"""""APO13.01"""""
"""APO13.01""",14,,"""""APO13.01"""""
"""APO13.01""",15,,"""""APO13.01"""""
"""APO13.01""",16,,"""""APO13.01"""""
"""APO13.01""",17,,"""""APO13.01"""""
"""APO13.01""",18,,"""""APO13.01"""""
"""APO13.01""",19,,"""""APO13.01"""""
"""APO13.01""",20,,"""""APO13.01"""""
"""APO13.01""",21,,"""""APO13.01"""""
"""APO13.01""",22,,"""""APO13.01"""""
"""APO13.01""",23,,"""""APO13.01"""""
"""APO13.01""",24,,"""""APO13.01"""""
"""APO13.01""",25,,"""""APO13.01"""""
"""APO13.01""",26,,"""""APO13.01"""""
"""APO13.01""",27,R,"""""APO13.01"""""
"""APO13.01""",28,,"""""APO13.01"""""
"""APO13.01""",29,,"""""APO13.01"""""
"""APO13.01""",30,,"""""APO13.01"""""
"""APO13.01""",31,,"""""APO13.01"""""
"""APO13.01""",32,,"""""APO13.01"""""
"""APO13.01""",33,,"""""APO13.01"""""
"""APO13.02""",1,,"""""APO13.02"""""
"""APO13.02""",2,,"""""APO13.02"""""
"""APO13.02""",3,,"""""APO13.02"""""
"""APO13.02""",4,,"""""APO13.02"""""
"""APO13.02""",5,,"""""APO13.02"""""
"""APO13.02""",6,R,"""""APO13.02"""""
"""APO13.02""",7,,"""""APO13.02"""""
"""APO13.02""",8,,"""""APO13.02"""""
"""APO13.02""",9,,"""""APO13.02"""""
"""APO13.02""",10,,"""""APO13.02"""""
"""APO13.02""",11,,"""""APO13.02"""""
"""APO13.02""",12,R,"""""APO13.02"""""
"""APO13.02""",13,A,"""""APO13.02"""""
"""APO13.02""",14,,"""""APO13.02"""""
"""APO13.02""",15,,"""""APO13.02"""""
"""APO13.02""",16,,"""""APO13.02"""""
"""APO13.02""",17,,"""""APO13.02"""""
"""APO13.02""",18,,"""""APO13.02"""""
"""APO13.02""",19,,"""""APO13.02"""""
"""APO13.02""",20,,"""""APO13.02"""""
"""APO13.02""",21,,"""""APO13.02"""""
"""APO13.02""",22,,"""""APO13.02"""""
"""APO13.02""",23,,"""""APO13.02"""""
"""APO13.02""",24,,"""""APO13.02"""""
"""APO13.02""",25,,"""""APO13.02"""""
"""APO13.02""",26,,"""""APO13.02"""""
"""APO13.02""",27,R,"""""APO13.02"""""
"""APO13.02""",28,,"""""APO13.02"""""
"""APO13.02""",29,R,"""""APO13.02"""""
"""APO13.02""",30,,"""""APO13.02"""""
"""APO13.02""",31,,"""""APO13.02"""""
"""APO13.02""",32,,"""""APO13.02"""""
"""APO13.02""",33,,"""""APO13.02"""""
"""APO13.03""",1,,"""""APO13.03"""""
"""APO13.03""",2,,"""""APO13.03"""""
"""APO13.03""",3,,"""""APO13.03"""""
"""APO13.03""",4,,"""""APO13.03"""""
"""APO13.03""",5,,"""""APO13.03"""""
"""APO13.03""",6,R,"""""APO13.03"""""
"""APO13.03""",7,R,"""""APO13.03"""""
"""APO13.03""",8,,"""""APO13.03"""""
"""APO13.03""",9,,"""""APO13.03"""""
"""APO13.03""",10,,"""""APO13.03"""""
"""APO13.03""",11,,"""""APO13.03"""""
"""APO13.03""",12,,"""""APO13.03"""""
"""APO13.03""",13,A,"""""APO13.03"""""
"""APO13.03""",14,R,"""""APO13.03"""""
"""APO13.03""",15,,"""""APO13.03"""""
"""APO13.03""",16,,"""""APO13.03"""""
"""APO13.03""",17,,"""""APO13.03"""""
"""APO13.03""",18,R,"""""APO13.03"""""
"""APO13.03""",19,,"""""APO13.03"""""
"""APO13.03""",20,,"""""APO13.03"""""
"""APO13.03""",21,,"""""APO13.03"""""
"""APO13.03""",22,R,"""""APO13.03"""""
"""APO13.03""",23,R,"""""APO13.03"""""
"""APO13.03""",24,R,"""""APO13.03"""""
"""APO13.03""",25,R,"""""APO13.03"""""
"""APO13.03""",26,R,"""""APO13.03"""""
"""APO13.03""",27,R,"""""APO13.03"""""
"""APO13.03""",28,R,"""""APO13.03"""""
"""APO13.03""",29,R,"""""APO13.03"""""
"""APO13.03""",30,,"""""APO13.03"""""
"""APO13.03""",31,,"""""APO13.03"""""
"""APO13.03""",32,,"""""APO13.03"""""
"""APO13.03""",33,,"""""APO13.03"""""
"""APO14.01""",1,,"""""APO14.01"""""
"""APO14.01""",2,,"""""APO14.01"""""
"""APO14.01""",3,,"""""APO14.01"""""
"""APO14.01""",4,R,"""""APO14.01"""""
"""APO14.01""",5,,"""""APO14.01"""""
"""APO14.01""",6,A,"""""APO14.01"""""
"""APO14.01""",7,,"""""APO14.01"""""
"""APO14.01""",8,,"""""APO14.01"""""
"""APO14.01""",9,,"""""APO14.01"""""
"""APO14.01""",10,,"""""APO14.01"""""
"""APO14.01""",11,,"""""APO14.01"""""
"""APO14.01""",12,,"""""APO14.01"""""
"""APO14.01""",13,,"""""APO14.01"""""
"""APO14.01""",14,,"""""APO14.01"""""
"""APO14.01""",15,,"""""APO14.01"""""
"""APO14.01""",16,,"""""APO14.01"""""
"""APO14.01""",17,,"""""APO14.01"""""
"""APO14.01""",18,,"""""APO14.01"""""
"""APO14.01""",19,,"""""APO14.01"""""
"""APO14.01""",20,,"""""APO14.01"""""
"""APO14.01""",21,,"""""APO14.01"""""
"""APO14.01""",22,,"""""APO14.01"""""
"""APO14.01""",23,,"""""APO14.01"""""
"""APO14.01""",24,,"""""APO14.01"""""
"""APO14.01""",25,,"""""APO14.01"""""
"""APO14.01""",26,,"""""APO14.01"""""
"""APO14.01""",27,,"""""APO14.01"""""
"""APO14.01""",28,,"""""APO14.01"""""
"""APO14.01""",29,,"""""APO14.01"""""
"""APO14.01""",30,,"""""APO14.01"""""
"""APO14.01""",31,,"""""APO14.01"""""
"""APO14.01""",32,,"""""APO14.01"""""
"""APO14.01""",33,,"""""APO14.01"""""
"""APO14.02""",1,,"""""APO14.02"""""
"""APO14.02""",2,,"""""APO14.02"""""
"""APO14.02""",3,,"""""APO14.02"""""
"""APO14.02""",4,R,"""""APO14.02"""""
"""APO14.02""",5,,"""""APO14.02"""""
"""APO14.02""",6,A,"""""APO14.02"""""
"""APO14.02""",7,,"""""APO14.02"""""
"""APO14.02""",8,,"""""APO14.02"""""
"""APO14.02""",9,,"""""APO14.02"""""
"""APO14.02""",10,,"""""APO14.02"""""
"""APO14.02""",11,,"""""APO14.02"""""
"""APO14.02""",12,,"""""APO14.02"""""
"""APO14.02""",13,,"""""APO14.02"""""
"""APO14.02""",14,,"""""APO14.02"""""
"""APO14.02""",15,,"""""APO14.02"""""
"""APO14.02""",16,,"""""APO14.02"""""
"""APO14.02""",17,,"""""APO14.02"""""
"""APO14.02""",18,,"""""APO14.02"""""
"""APO14.02""",19,,"""""APO14.02"""""
"""APO14.02""",20,,"""""APO14.02"""""
"""APO14.02""",21,,"""""APO14.02"""""
"""APO14.02""",22,,"""""APO14.02"""""
"""APO14.02""",23,,"""""APO14.02"""""
"""APO14.02""",24,,"""""APO14.02"""""
"""APO14.02""",25,,"""""APO14.02"""""
"""APO14.02""",26,,"""""APO14.02"""""
"""APO14.02""",27,,"""""APO14.02"""""
"""APO14.02""",28,,"""""APO14.02"""""
"""APO14.02""",29,,"""""APO14.02"""""
"""APO14.02""",30,,"""""APO14.02"""""
"""APO14.02""",31,,"""""APO14.02"""""
"""APO14.02""",32,,"""""APO14.02"""""
"""APO14.02""",33,,"""""APO14.02"""""
"""APO14.03""",1,,"""""APO14.03"""""
"""APO14.03""",2,,"""""APO14.03"""""
"""APO14.03""",3,,"""""APO14.03"""""
"""APO14.03""",4,R,"""""APO14.03"""""
"""APO14.03""",5,,"""""APO14.03"""""
"""APO14.03""",6,A,"""""APO14.03"""""
"""APO14.03""",7,,"""""APO14.03"""""
"""APO14.03""",8,,"""""APO14.03"""""
"""APO14.03""",9,,"""""APO14.03"""""
"""APO14.03""",10,,"""""APO14.03"""""
"""APO14.03""",11,,"""""APO14.03"""""
"""APO14.03""",12,,"""""APO14.03"""""
"""APO14.03""",13,,"""""APO14.03"""""
"""APO14.03""",14,,"""""APO14.03"""""
"""APO14.03""",15,,"""""APO14.03"""""
"""APO14.03""",16,,"""""APO14.03"""""
"""APO14.03""",17,,"""""APO14.03"""""
"""APO14.03""",18,,"""""APO14.03"""""
"""APO14.03""",19,,"""""APO14.03"""""
"""APO14.03""",20,,"""""APO14.03"""""
"""APO14.03""",21,,"""""APO14.03"""""
"""APO14.03""",22,,"""""APO14.03"""""
"""APO14.03""",23,,"""""APO14.03"""""
"""APO14.03""",24,,"""""APO14.03"""""
"""APO14.03""",25,,"""""APO14.03"""""
"""APO14.03""",26,,"""""APO14.03"""""
"""APO14.03""",27,,"""""APO14.03"""""
"""APO14.03""",28,,"""""APO14.03"""""
"""APO14.03""",29,,"""""APO14.03"""""
"""APO14.03""",30,,"""""APO14.03"""""
"""APO14.03""",31,,"""""APO14.03"""""
"""APO14.03""",32,,"""""APO14.03"""""
"""APO14.03""",33,,"""""APO14.03"""""
"""APO14.04""",1,,"""""APO14.04"""""
"""APO14.04""",2,,"""""APO14.04"""""
"""APO14.04""",3,,"""""APO14.04"""""
"""APO14.04""",4,R,"""""APO14.04"""""
"""APO14.04""",5,,"""""APO14.04"""""
"""APO14.04""",6,A,"""""APO14.04"""""
"""APO14.04""",7,,"""""APO14.04"""""
"""APO14.04""",8,,"""""APO14.04"""""
"""APO14.04""",9,,"""""APO14.04"""""
"""APO14.04""",10,,"""""APO14.04"""""
"""APO14.04""",11,,"""""APO14.04"""""
"""APO14.04""",12,,"""""APO14.04"""""
"""APO14.04""",13,,"""""APO14.04"""""
"""APO14.04""",14,,"""""APO14.04"""""
"""APO14.04""",15,,"""""APO14.04"""""
"""APO14.04""",16,,"""""APO14.04"""""
"""APO14.04""",17,,"""""APO14.04"""""
"""APO14.04""",18,,"""""APO14.04"""""
"""APO14.04""",19,,"""""APO14.04"""""
"""APO14.04""",20,,"""""APO14.04"""""
"""APO14.04""",21,,"""""APO14.04"""""
"""APO14.04""",22,,"""""APO14.04"""""
"""APO14.04""",23,,"""""APO14.04"""""
"""APO14.04""",24,,"""""APO14.04"""""
"""APO14.04""",25,,"""""APO14.04"""""
"""APO14.04""",26,,"""""APO14.04"""""
"""APO14.04""",27,,"""""APO14.04"""""
"""APO14.04""",28,,"""""APO14.04"""""
"""APO14.04""",29,,"""""APO14.04"""""
"""APO14.04""",30,,"""""APO14.04"""""
"""APO14.04""",31,,"""""APO14.04"""""
"""APO14.04""",32,,"""""APO14.04"""""
"""APO14.04""",33,,"""""APO14.04"""""
"""APO14.05""",1,,"""""APO14.05"""""
"""APO14.05""",2,,"""""APO14.05"""""
"""APO14.05""",3,,"""""APO14.05"""""
"""APO14.05""",4,R,"""""APO14.05"""""
"""APO14.05""",5,,"""""APO14.05"""""
"""APO14.05""",6,A,"""""APO14.05"""""
"""APO14.05""",7,,"""""APO14.05"""""
"""APO14.05""",8,,"""""APO14.05"""""
"""APO14.05""",9,,"""""APO14.05"""""
"""APO14.05""",10,,"""""APO14.05"""""
"""APO14.05""",11,,"""""APO14.05"""""
"""APO14.05""",12,,"""""APO14.05"""""
"""APO14.05""",13,,"""""APO14.05"""""
"""APO14.05""",14,,"""""APO14.05"""""
"""APO14.05""",15,,"""""APO14.05"""""
"""APO14.05""",16,,"""""APO14.05"""""
"""APO14.05""",17,,"""""APO14.05"""""
"""APO14.05""",18,,"""""APO14.05"""""
"""APO14.05""",19,,"""""APO14.05"""""
"""APO14.05""",20,,"""""APO14.05"""""
"""APO14.05""",21,,"""""APO14.05"""""
"""APO14.05""",22,,"""""APO14.05"""""
"""APO14.05""",23,,"""""APO14.05"""""
"""APO14.05""",24,,"""""APO14.05"""""
"""APO14.05""",25,,"""""APO14.05"""""
"""APO14.05""",26,,"""""APO14.05"""""
"""APO14.05""",27,,"""""APO14.05"""""
"""APO14.05""",28,,"""""APO14.05"""""
"""APO14.05""",29,,"""""APO14.05"""""
"""APO14.05""",30,,"""""APO14.05"""""
"""APO14.05""",31,,"""""APO14.05"""""
"""APO14.05""",32,,"""""APO14.05"""""
"""APO14.05""",33,,"""""APO14.05"""""
"""APO14.06""",1,,"""""APO14.06"""""
"""APO14.06""",2,,"""""APO14.06"""""
"""APO14.06""",3,,"""""APO14.06"""""
"""APO14.06""",4,R,"""""APO14.06"""""
"""APO14.06""",5,,"""""APO14.06"""""
"""APO14.06""",6,A,"""""APO14.06"""""
"""APO14.06""",7,,"""""APO14.06"""""
"""APO14.06""",8,,"""""APO14.06"""""
"""APO14.06""",9,,"""""APO14.06"""""
"""APO14.06""",10,,"""""APO14.06"""""
"""APO14.06""",11,,"""""APO14.06"""""
"""APO14.06""",12,,"""""APO14.06"""""
"""APO14.06""",13,,"""""APO14.06"""""
"""APO14.06""",14,,"""""APO14.06"""""
"""APO14.06""",15,,"""""APO14.06"""""
"""APO14.06""",16,,"""""APO14.06"""""
"""APO14.06""",17,,"""""APO14.06"""""
"""APO14.06""",18,,"""""APO14.06"""""
"""APO14.06""",19,,"""""APO14.06"""""
"""APO14.06""",20,,"""""APO14.06"""""
"""APO14.06""",21,,"""""APO14.06"""""
"""APO14.06""",22,,"""""APO14.06"""""
"""APO14.06""",23,,"""""APO14.06"""""
"""APO14.06""",24,,"""""APO14.06"""""
"""APO14.06""",25,,"""""APO14.06"""""
"""APO14.06""",26,,"""""APO14.06"""""
"""APO14.06""",27,,"""""APO14.06"""""
"""APO14.06""",28,,"""""APO14.06"""""
"""APO14.06""",29,,"""""APO14.06"""""
"""APO14.06""",30,,"""""APO14.06"""""
"""APO14.06""",31,,"""""APO14.06"""""
"""APO14.06""",32,,"""""APO14.06"""""
"""APO14.06""",33,,"""""APO14.06"""""
"""APO14.07""",1,,"""""APO14.07"""""
"""APO14.07""",2,,"""""APO14.07"""""
"""APO14.07""",3,,"""""APO14.07"""""
"""APO14.07""",4,R,"""""APO14.07"""""
"""APO14.07""",5,,"""""APO14.07"""""
"""APO14.07""",6,A,"""""APO14.07"""""
"""APO14.07""",7,,"""""APO14.07"""""
"""APO14.07""",8,,"""""APO14.07"""""
"""APO14.07""",9,,"""""APO14.07"""""
"""APO14.07""",10,,"""""APO14.07"""""
"""APO14.07""",11,,"""""APO14.07"""""
"""APO14.07""",12,,"""""APO14.07"""""
"""APO14.07""",13,,"""""APO14.07"""""
"""APO14.07""",14,,"""""APO14.07"""""
"""APO14.07""",15,,"""""APO14.07"""""
"""APO14.07""",16,,"""""APO14.07"""""
"""APO14.07""",17,,"""""APO14.07"""""
"""APO14.07""",18,,"""""APO14.07"""""
"""APO14.07""",19,,"""""APO14.07"""""
"""APO14.07""",20,,"""""APO14.07"""""
"""APO14.07""",21,,"""""APO14.07"""""
"""APO14.07""",22,,"""""APO14.07"""""
"""APO14.07""",23,,"""""APO14.07"""""
"""APO14.07""",24,,"""""APO14.07"""""
"""APO14.07""",25,,"""""APO14.07"""""
"""APO14.07""",26,,"""""APO14.07"""""
"""APO14.07""",27,,"""""APO14.07"""""
"""APO14.07""",28,,"""""APO14.07"""""
"""APO14.07""",29,,"""""APO14.07"""""
"""APO14.07""",30,,"""""APO14.07"""""
"""APO14.07""",31,,"""""APO14.07"""""
"""APO14.07""",32,,"""""APO14.07"""""
"""APO14.07""",33,,"""""APO14.07"""""
"""APO14.08""",1,,"""""APO14.08"""""
"""APO14.08""",2,,"""""APO14.08"""""
"""APO14.08""",3,,"""""APO14.08"""""
"""APO14.08""",4,R,"""""APO14.08"""""
"""APO14.08""",5,,"""""APO14.08"""""
"""APO14.08""",6,A,"""""APO14.08"""""
"""APO14.08""",7,,"""""APO14.08"""""
"""APO14.08""",8,,"""""APO14.08"""""
"""APO14.08""",9,,"""""APO14.08"""""
"""APO14.08""",10,,"""""APO14.08"""""
"""APO14.08""",11,,"""""APO14.08"""""
"""APO14.08""",12,,"""""APO14.08"""""
"""APO14.08""",13,,"""""APO14.08"""""
"""APO14.08""",14,,"""""APO14.08"""""
"""APO14.08""",15,,"""""APO14.08"""""
"""APO14.08""",16,,"""""APO14.08"""""
"""APO14.08""",17,,"""""APO14.08"""""
"""APO14.08""",18,,"""""APO14.08"""""
"""APO14.08""",19,,"""""APO14.08"""""
"""APO14.08""",20,,"""""APO14.08"""""
"""APO14.08""",21,,"""""APO14.08"""""
"""APO14.08""",22,,"""""APO14.08"""""
"""APO14.08""",23,,"""""APO14.08"""""
"""APO14.08""",24,,"""""APO14.08"""""
"""APO14.08""",25,,"""""APO14.08"""""
"""APO14.08""",26,,"""""APO14.08"""""
"""APO14.08""",27,,"""""APO14.08"""""
"""APO14.08""",28,,"""""APO14.08"""""
"""APO14.08""",29,,"""""APO14.08"""""
"""APO14.08""",30,,"""""APO14.08"""""
"""APO14.08""",31,,"""""APO14.08"""""
"""APO14.08""",32,,"""""APO14.08"""""
"""APO14.08""",33,,"""""APO14.08"""""
"""APO14.09""",1,,"""""APO14.09"""""
"""APO14.09""",2,,"""""APO14.09"""""
"""APO14.09""",3,,"""""APO14.09"""""
"""APO14.09""",4,R,"""""APO14.09"""""
"""APO14.09""",5,,"""""APO14.09"""""
"""APO14.09""",6,A,"""""APO14.09"""""
"""APO14.09""",7,,"""""APO14.09"""""
"""APO14.09""",8,,"""""APO14.09"""""
"""APO14.09""",9,,"""""APO14.09"""""
"""APO14.09""",10,,"""""APO14.09"""""
"""APO14.09""",11,,"""""APO14.09"""""
"""APO14.09""",12,,"""""APO14.09"""""
"""APO14.09""",13,,"""""APO14.09"""""
"""APO14.09""",14,,"""""APO14.09"""""
"""APO14.09""",15,,"""""APO14.09"""""
"""APO14.09""",16,,"""""APO14.09"""""
"""APO14.09""",17,,"""""APO14.09"""""
"""APO14.09""",18,,"""""APO14.09"""""
"""APO14.09""",19,,"""""APO14.09"""""
"""APO14.09""",20,,"""""APO14.09"""""
"""APO14.09""",21,,"""""APO14.09"""""
"""APO14.09""",22,,"""""APO14.09"""""
"""APO14.09""",23,,"""""APO14.09"""""
"""APO14.09""",24,,"""""APO14.09"""""
"""APO14.09""",25,,"""""APO14.09"""""
"""APO14.09""",26,,"""""APO14.09"""""
"""APO14.09""",27,,"""""APO14.09"""""
"""APO14.09""",28,,"""""APO14.09"""""
"""APO14.09""",29,,"""""APO14.09"""""
"""APO14.09""",30,,"""""APO14.09"""""
"""APO14.09""",31,,"""""APO14.09"""""
"""APO14.09""",32,,"""""APO14.09"""""
"""APO14.09""",33,,"""""APO14.09"""""
"""APO14.10""",1,,"""""APO14.10"""""
"""APO14.10""",2,,"""""APO14.10"""""
"""APO14.10""",3,,"""""APO14.10"""""
"""APO14.10""",4,R,"""""APO14.10"""""
"""APO14.10""",5,,"""""APO14.10"""""
"""APO14.10""",6,A,"""""APO14.10"""""
"""APO14.10""",7,,"""""APO14.10"""""
"""APO14.10""",8,,"""""APO14.10"""""
"""APO14.10""",9,,"""""APO14.10"""""
"""APO14.10""",10,,"""""APO14.10"""""
"""APO14.10""",11,,"""""APO14.10"""""
"""APO14.10""",12,,"""""APO14.10"""""
"""APO14.10""",13,,"""""APO14.10"""""
"""APO14.10""",14,,"""""APO14.10"""""
"""APO14.10""",15,,"""""APO14.10"""""
"""APO14.10""",16,,"""""APO14.10"""""
"""APO14.10""",17,,"""""APO14.10"""""
"""APO14.10""",18,,"""""APO14.10"""""
"""APO14.10""",19,,"""""APO14.10"""""
"""APO14.10""",20,,"""""APO14.10"""""
"""APO14.10""",21,,"""""APO14.10"""""
"""APO14.10""",22,,"""""APO14.10"""""
"""APO14.10""",23,,"""""APO14.10"""""
"""APO14.10""",24,,"""""APO14.10"""""
"""APO14.10""",25,,"""""APO14.10"""""
"""APO14.10""",26,,"""""APO14.10"""""
"""APO14.10""",27,,"""""APO14.10"""""
"""APO14.10""",28,,"""""APO14.10"""""
"""APO14.10""",29,,"""""APO14.10"""""
"""APO14.10""",30,,"""""APO14.10"""""
"""APO14.10""",31,,"""""APO14.10"""""
"""APO14.10""",32,,"""""APO14.10"""""
"""APO14.10""",33,,"""""APO14.10"""""
"""BAI08.01""",1,,"""""BAI08.01"""""
"""BAI08.01""",2,,"""""BAI08.01"""""
"""BAI08.01""",3,,"""""BAI08.01"""""
"""BAI08.01""",4,,"""""BAI08.01"""""
"""BAI08.01""",5,,"""""BAI08.01"""""
"""BAI08.01""",6,A,"""""BAI08.01"""""
"""BAI08.01""",7,,"""""BAI08.01"""""
"""BAI08.01""",8,,"""""BAI08.01"""""
"""BAI08.01""",9,,"""""BAI08.01"""""
"""BAI08.01""",10,,"""""BAI08.01"""""
"""BAI08.01""",11,,"""""BAI08.01"""""
"""BAI08.01""",12,,"""""BAI08.01"""""
"""BAI08.01""",13,,"""""BAI08.01"""""
"""BAI08.01""",14,R,"""""BAI08.01"""""
"""BAI08.01""",15,,"""""BAI08.01"""""
"""BAI08.01""",16,,"""""BAI08.01"""""
"""BAI08.01""",17,,"""""BAI08.01"""""
"""BAI08.01""",18,,"""""BAI08.01"""""
"""BAI08.01""",19,R,"""""BAI08.01"""""
"""BAI08.01""",20,,"""""BAI08.01"""""
"""BAI08.01""",21,,"""""BAI08.01"""""
"""BAI08.01""",22,,"""""BAI08.01"""""
"""BAI08.01""",23,R,"""""BAI08.01"""""
"""BAI08.01""",24,R,"""""BAI08.01"""""
"""BAI08.01""",25,,"""""BAI08.01"""""
"""BAI08.01""",26,R,"""""BAI08.01"""""
"""BAI08.01""",27,,"""""BAI08.01"""""
"""BAI08.01""",28,,"""""BAI08.01"""""
"""BAI08.01""",29,,"""""BAI08.01"""""
"""BAI08.01""",30,,"""""BAI08.01"""""
"""BAI08.01""",31,,"""""BAI08.01"""""
"""BAI08.01""",32,,"""""BAI08.01"""""
"""BAI08.01""",33,,"""""BAI08.01"""""
"""BAI08.02""",1,,"""""BAI08.02"""""
"""BAI08.02""",2,,"""""BAI08.02"""""
"""BAI08.02""",3,,"""""BAI08.02"""""
"""BAI08.02""",4,,"""""BAI08.02"""""
"""BAI08.02""",5,,"""""BAI08.02"""""
"""BAI08.02""",6,A,"""""BAI08.02"""""
"""BAI08.02""",7,,"""""BAI08.02"""""
"""BAI08.02""",8,,"""""BAI08.02"""""
"""BAI08.02""",9,,"""""BAI08.02"""""
"""BAI08.02""",10,,"""""BAI08.02"""""
"""BAI08.02""",11,,"""""BAI08.02"""""
"""BAI08.02""",12,,"""""BAI08.02"""""
"""BAI08.02""",13,,"""""BAI08.02"""""
"""BAI08.02""",14,,"""""BAI08.02"""""
"""BAI08.02""",15,,"""""BAI08.02"""""
"""BAI08.02""",16,,"""""BAI08.02"""""
"""BAI08.02""",17,,"""""BAI08.02"""""
"""BAI08.02""",18,,"""""BAI08.02"""""
"""BAI08.02""",19,R,"""""BAI08.02"""""
"""BAI08.02""",20,,"""""BAI08.02"""""
"""BAI08.02""",21,,"""""BAI08.02"""""
"""BAI08.02""",22,,"""""BAI08.02"""""
"""BAI08.02""",23,R,"""""BAI08.02"""""
"""BAI08.02""",24,R,"""""BAI08.02"""""
"""BAI08.02""",25,R,"""""BAI08.02"""""
